,Unnamed: 0,neg_prob,pos_prob,neg_vader,neu_vader,pos_vader,sentence,dict,identifier,sentiment,only pos or neg
492,492,0.985715985124868,0.014284014875146753,0.0,0.815,0.185,"Everytime out of hospital, with doctors help I have gotten off meds completely, and lived a very healthy and normal life for 8-12 months at a time completely off meds.",pobj,-1,neu_vader,pos_vader
493,493,0.9888760825419388,0.011123917458063348,0.17,0.703,0.127,"I find triggers that have caused me to go back to hospital have been
-alcohol (largest contributor)
-coffee/cafeine
-stress / lack of sleep

When any of the above hit, it's like a worldwind and I'm back in hospital and feeling like complete shit from medication.",pobj,-1,neu_vader,neg_vader
494,494,0.9999277521760604,7.224782394907115e-05,0.0,0.777,0.223,"Is it worth trying to reduce meds again, and is it possible to live healthy lifestyle off meds?",pobj,-1,neu_vader,pos_vader
497,497,0.9957740895643364,0.0042259104356792065,0.0,1.0,0.0,"And even then, they just pump them full of zombie making meds and send them home within weeks.time for a change.",dobj,-1,neu_vader,pos_vader
498,498,0.9999636496855244,3.635031448136173e-05,0.083,0.8270000000000001,0.09,"I've been taking my meds regularly, trying to keep myself distracted and be active but nothing seems to work.",dobj,-1,neu_vader,pos_vader
499,499,0.9999421234692104,5.7876530768929126e-05,0.16899999999999998,0.831,0.0,I don't want to take any more meds.,dobj,-1,neu_vader,neg_vader
500,500,0.9995696057842554,0.000430394215733573,0.0,0.862,0.138,"I just really want to sleep and rest for a while

edit: I've started taking a new medicine called Haldol http://www.nlm.nih.gov/medlineplus/druginfo/meds/a682180.html  
It's not going over very well with me I think.",dobj_ROOT,-1,neu_vader,pos_vader
501,501,0.9406551427143014,0.059344857285690875,0.0,0.948,0.052000000000000005,"But since I am taking the medication, and I do not hear people inside my home anymore, I am fairly certain that people are talking about me, and that it is emanating from a source that has intimate knowledge of my medical records.",dobj,-1,neu_vader,pos_vader
502,502,0.999187719667823,0.0008122803321853569,0.0,1.0,0.0,Some of these issues can be attributed to the meds I'm on and some of them are just part of living with schizophrenia.,pobj,-1,neu_vader,pos_vader
505,505,0.9999427598042312,5.724019576426622e-05,0.0,0.826,0.174,I don't mind taking my meds; they allow me to function.,dobj,-1,neu_vader,pos_vader
506,506,0.9995493320077746,0.00045066799222727823,0.0,1.0,0.0,The hospital gave her some anti-anxiety meds and sent her home after a few hours.,dobj,-1,neu_vader,pos_vader
508,508,0.9996008697954022,0.0003991302045822053,0.0,0.833,0.16699999999999998,"We've had some luck with medication, before he started treatment his hallucinations were apparently a daily thing.",pobj,-1,neu_vader,pos_vader
509,509,0.9994633349907144,0.0005366650092866752,0.111,0.758,0.131,After trying a few different medications to no avail I was given Geodon and things started to clear up.,dobj,-1,neu_vader,pos_vader
511,511,0.9966197767127598,0.003380223287241528,0.0,0.958,0.042,"Now that he is on medication and attending therapy it seems to be more under control,and most.of the time things are just fine, but he still has his moments and dramatic mood swings.",pobj,-1,neu_vader,pos_vader
512,512,0.9999792356444354,2.076435557621533e-05,0.0,1.0,0.0,She's never been on medication either.,pobj,-1,neu_vader,pos_vader
513,513,0.9999653751004804,3.4624899536481936e-05,0.16899999999999998,0.831,0.0,She doesn't want to be on medication.,pobj,-1,neu_vader,neg_vader
515,515,0.9994833138748118,0.0005166861251844981,0.132,0.868,0.0,"I have major depressive disorder and have went off my meds recently, and have a cousin who is bipolar schizophrenic, but I'm afraid to ask her these questions.",pobj,-1,neu_vader,neg_vader
516,516,0.9964667976098692,0.003533202390142501,0.0,0.789,0.21100000000000002,"He's under the care of a psychiatrist and taking medication, which has helped a lot.",dobj,-1,neu_vader,pos_vader
517,517,0.9999495216088984,5.047839111177105e-05,0.105,0.895,0.0,He has been on and taken himself off so many medications because he is paranoid about taking them.,dobj,-1,neu_vader,neg_vader
518,518,0.9992882298764028,0.0007117701235964512,0.177,0.823,0.0,My son is also opposed to any kind of medication including advil and I am worried that he will not agree to medication.,pobj,-1,neu_vader,neg_vader
519,519,0.999856467541972,0.00014353245802887831,0.0,0.688,0.312,"If you can share your experience with medication, that would also be helpful.",pobj,-1,neu_vader,pos_vader
520,520,0.999915540486028,8.445951396031929e-05,0.0,1.0,0.0,"Anyway, all that being said, I'm usually not on medication.",pobj,-1,neu_vader,pos_vader
522,522,0.9997146644147604,0.00028533558525195373,0.0,0.877,0.12300000000000001,I am very schizophernic and going off my medication would cause me to be committed to a hospital.,pobj,-1,neu_vader,pos_vader
524,524,0.991944109618379,0.008055890381625026,0.175,0.733,0.092,"I blame it on the side effects of my meds, I have never had a problem with house work or laundry..and forget about cooking.",pobj,-1,neu_vader,neg_vader
525,525,0.9994498704424434,0.0005501295575443811,0.155,0.7879999999999999,0.057,"Even going to the store  is a huge chore...Feeling this way causes me to get depressed and get anxiety...I have been on different meds, they all have side effects I dont like....idk what to do I feel hopeless.",pobj,-1,neu_vader,neg_vader
526,526,0.9998922880230204,0.00010771197698144109,0.0,1.0,0.0,I think I had a much higher sex drive when I was off my medication.,pobj,-1,neu_vader,pos_vader
527,527,0.9999014422633624,9.855773664324743e-05,0.0,1.0,0.0,This was the first time having sex since I first started the meds.,dobj,-1,neu_vader,pos_vader
528,528,0.9983929584093196,0.0016070415906624847,0.139,0.861,0.0,How do I explain that I have a low sex-drive because of the medication to my partner?,pobj,-1,neu_vader,neg_vader
529,529,0.9999288285814992,7.117141849001735e-05,0.0,1.0,0.0,So they put me on meds and I later decided that that wasn't the route for me.,pobj,-1,neu_vader,pos_vader
530,530,0.9999672377554404,3.27622445609102e-05,0.14,0.86,0.0,(I know you're thinking why don't you Google it but that shit is hard) I need someone to talk to at the very least that won't try to force me onto meds.,pobj,-1,neu_vader,neg_vader
531,531,0.9543029746566858,0.0456970253433027,0.0,0.956,0.044000000000000004,"I've been on meds for a while (Lamictal) and they've definitely helped me with mood swings, and I also take Latuda for the voices and that helped a little bit, but the past few weeks I've been seeing things at night on and off.",pobj,-1,neu_vader,pos_vader
534,534,0.99967019991658,0.0003298000834140755,0.161,0.7390000000000001,0.1,I have been tempted to skip my meds fearing that they're getting in the way of my seeing the truth.,dobj,-1,neu_vader,neg_vader
535,535,0.9998242775945981,0.00017572240538707665,0.091,0.909,0.0,"My struggle with cognition: A drug induced recovery

I am currently perscribed two medications for my treatment and recovery of schizophrenia:  Zyprexa(anti psychotic) and Clonazepam(anti anxiety).",dobj,-1,neu_vader,neg_vader
536,536,0.9989745522678868,0.001025447732117289,0.0,0.71,0.29,"I am 24 now and with treatment my psychosis has been greatly subdued and the benefits of the medication are clear and undoubtedly necessary, cheers!",pobj,-1,neu_vader,pos_vader
537,537,0.9993710703267854,0.0006289296732294857,0.0,1.0,0.0,I am aware that such an experience could lead to a dependence but i am already dependent on two medications.,pobj,-1,neu_vader,pos_vader
538,538,0.9947679804357216,0.005232019564287015,0.263,0.597,0.14,"I really needed my medication because I was under a shitload of stress with everything, kids bullying me, I had that one best friend but she was depressed too.",dobj,-1,neu_vader,neg_vader
539,539,0.9999655645441659,3.4435455822774936e-05,0.0,0.841,0.159,"I'm getting my medication soon probably but oh well, it probably wont do anything anyway.",dobj,-1,neu_vader,pos_vader
540,540,0.9999762065492088,2.3793450805647685e-05,0.0,1.0,0.0,I am on medication (risperidone).,pobj,-1,neu_vader,pos_vader
541,541,0.9990759613274994,0.0009240386725078645,0.096,0.904,0.0,I'm afraid it has something to do with stopping cold-turkey on all of my previous medications.,pobj,-1,neu_vader,neg_vader
542,542,0.9998960176223728,0.00010398237763661024,0.214,0.7859999999999999,0.0,I ended up abusing my Vyvanse all the time and resisting other medications.,dobj,-1,neu_vader,neg_vader
543,543,0.9999525853837176,4.741461626882639e-05,0.10800000000000001,0.892,0.0,If I say my leg hurts they'll give me medication but I NEED my leg x-rayed to find what's inside.,dobj,-1,neu_vader,neg_vader
544,544,0.99996757987563,3.242012438234996e-05,0.147,0.853,0.0,I was hospitalized for 5 days and put on some various medications that just made me very confused.,pobj,-1,neu_vader,neg_vader
546,546,0.999939450249006,6.054975099765266e-05,0.0,1.0,0.0,I'm afraid of medicine.,pobj,-1,neu_vader,pos_vader
547,547,0.9999832811401068,1.6718859876894665e-05,0.0,0.92,0.08,At this point I have the psychosis under control (I even went off medication with help from my doctor and things are going well) I just can't get myself to do any real work.,pobj,-1,neu_vader,pos_vader
548,548,0.999985372438586,1.4627561414879223e-05,0.0,1.0,0.0,My doctor recently upped my meds.,dobj,-1,neu_vader,pos_vader
549,549,0.9996933305640944,0.0003066694358916472,0.0,0.9420000000000001,0.057999999999999996,She does NOT want to take medicine and was baker acted appointed a court guardian at one point to have her take it.,dobj,-1,neu_vader,pos_vader
550,550,0.9878009264791766,0.012199073520841664,0.087,0.688,0.225,"She took it for a bit, was deemed competent, relieved of her guardian, stopped her meds, and started over.",dobj,-1,neu_vader,pos_vader
551,551,0.9994547710541568,0.0005452289458514228,0.0,0.858,0.142,Part of me just wants to hold her hostage and force meds upon her in order to rescue her from herself.,dobj,-1,neu_vader,pos_vader
552,552,0.9997228867954178,0.00027711320458588995,0.12,0.7809999999999999,0.099,"Some days I feel motivated and then some days I dont......I struggle with the voices and other issues, I am on medication that helps control things....I am on SSD but its never enough and I struggle every Month.",pobj,-1,neu_vader,neg_vader
553,553,0.9999466855456288,5.331445438928515e-05,0.12300000000000001,0.725,0.152,I have anxiety episodes every day as well and am currently on medication.,pobj,-1,neu_vader,pos_vader
554,554,0.997627031266162,0.002372968733836691,0.08,0.92,0.0,"My doctor once tried to give me pills for my digestion issues (which, as I now know, are of a psychosomatic nature, so nothing you can treat with medication).",pobj,-1,neu_vader,neg_vader
558,558,0.9999417825867684,5.821741321412619e-05,0.22699999999999998,0.773,0.0,"Will they take me off my anti-anxiety medication(klonopin), and I'll be left totally raw and unprotected from the terror that are my emotions?",pobj,-1,neu_vader,neg_vader
559,559,0.999691235166902,0.00030876483311498856,0.0,0.873,0.127,"I've been taking medication, however I spend all of my time sleeping and even when I'm asleep, I still hear voices laughing at my expense.",dobj,-1,neu_vader,pos_vader
560,560,0.9983032165582147,0.0016967834417827175,0.0,0.73,0.27,I am like a hawk making sure she takes her medication and gets up in the morning.,dobj,-1,neu_vader,pos_vader
561,561,0.999814521859758,0.0001854781402412941,0.042,0.6990000000000001,0.259,"After her layoff, my mom offered to pay for her health insurance but she said she was feeling great and didn't need medication.",dobj,-1,neu_vader,pos_vader
562,562,0.999907302717616,9.269728239104655e-05,0.174,0.826,0.0,She stopped taking the medications and then the spiral continued.,dobj,-1,neu_vader,neg_vader
563,563,0.9993900630022182,0.0006099369977698507,0.0,0.826,0.174,I want to help my aunt and I feel that she should take the medications that turned her back to her normal self.,dobj,-1,neu_vader,pos_vader
564,564,0.9758686233835636,0.024131376616417302,0.203,0.797,0.0,"Do you think they've moulded society in such a way that people with a mental-illness such as Schizophrenia are oppressed and forced to take medication, to suppress it?",dobj,-1,neu_vader,neg_vader
565,565,0.9936714277488374,0.006328572251145559,0.142,0.71,0.14800000000000002,"I feel like a different person without the meds, and I never truly realized that until now.",pobj,-1,neu_vader,pos_vader
566,566,0.99982987940125,0.0001701205987541713,0.0,0.862,0.138,"But aside from giving him the diagnosis and prescription for meds, they haven't done much else.",pobj,-1,neu_vader,pos_vader
567,567,0.999354463267348,0.0006455367326339062,0.0,0.907,0.09300000000000001,"After telling me that I might do better on different medication (negative symptoms), but then telling me it won't make a difference.",pobj,-1,neu_vader,pos_vader
